annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,calmar_ratio,turnover,net_return_after_costs,average_transaction_cost_rate
0.13360291520420597,0.14656259481344128,0.9115758040055745,-0.4088535920110159,0.3267744684522822,0.5929705215419501,0.12137044978538691,0.0009162626426380796
