annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,calmar_ratio,turnover,net_return_after_costs,average_transaction_cost_rate
0.12410704970680486,0.1359699219404889,0.9127537026984823,-0.34857740970815676,0.3560387054649134,0.11904761904761904,0.12164159524450868,0.00018456920128014347
