annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,calmar_ratio,turnover,net_return_after_costs,average_transaction_cost_rate
0.13651514917632035,0.16869142027701473,0.8092595874297788,-0.16485659726324908,0.8280842346777784,0.24858757062146888,0.1309154599770117,0.00041610546235098893
