annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,calmar_ratio,turnover,net_return_after_costs,average_transaction_cost_rate
0.12564186574940495,0.14476042157156008,0.8679296757041829,-0.3794291102822692,0.33113396506645476,0.22108843537414966,0.12114476051676526,0.0003373814426405631
