annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,calmar_ratio,turnover,net_return_after_costs,average_transaction_cost_rate
0.14155529106314835,0.16103801698447814,0.879017847548336,-0.2177210663375393,0.6501680955562246,0.20338983050847453,0.13720701555935388,0.0003257137680197328
