annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,calmar_ratio,turnover,net_return_after_costs,average_transaction_cost_rate
0.1383096979552927,0.16945437797653706,0.8162061057781775,-0.2149146718890772,0.6435563320994565,0.14689265536723162,0.1348661728567715,0.00025609441548434463
