Date,portfolio_return,selected_symbols,turnover
2014-08-31,-0.001105840189575787,"XLF,XLK,XLP",0.6666666666666666
2014-09-30,0.03469432550228342,"XLK,XLP,XLV",0.6666666666666666
2014-10-31,0.03790798589072941,"XLF,XLP,XLV",0.6666666666666666
2014-11-30,-0.0015627280097149088,"XLF,XLP,XLV",0.0
2014-12-31,-0.03639397814904155,"XLF,XLP,XLY",0.6666666666666666
2015-01-31,0.006789447594407732,"XLP,XLU,XLV",1.3333333333333333
2015-02-28,-0.005950069405514197,"XLP,XLV,XLY",0.6666666666666666
2015-03-31,-0.006339855563493072,"XLP,XLV,XLY",0.0
2015-04-30,0.022290590986063192,"XLP,XLV,XLY",0.0
2015-05-31,-0.0009951654302248942,"XLF,XLV,XLY",0.6666666666666666
2015-06-30,0.04513595934642282,"XLP,XLV,XLY",0.6666666666666666
2015-07-31,-0.06518586661675962,"XLF,XLP,XLY",0.6666666666666666
2015-08-31,-0.01003522860383869,"XLF,XLP,XLY",0.0
2015-09-30,0.05266277475609245,"XLP,XLU,XLY",0.6666666666666666
2015-10-31,-0.01094211491072187,"XLP,XLU,XLY",0.0
2015-11-30,-0.008326239949724404,"XLI,XLP,XLY",0.6666666666666666
2015-12-31,-0.0295821479951985,"XLI,XLK,XLP",0.6666666666666666
2016-01-31,0.021711724008364554,"XLI,XLP,XLU",0.6666666666666666
2016-02-29,0.06562791318879424,"XLI,XLP,XLU",0.0
2016-03-31,-0.008689460637431735,"XLI,XLP,XLU",0.0
2016-04-30,0.00589539799412971,"XLI,XLP,XLU",0.0
2016-05-31,0.04566582728416516,"XLI,XLP,XLU",0.0
2016-06-30,0.01127958054805182,"XLP,XLU,XLV",0.6666666666666666
2016-07-31,-0.03124868645551907,"XLP,XLU,XLV",0.0
2016-08-31,0.002474584592453903,"XLI,XLK,XLP",1.3333333333333333
2016-09-30,-0.03114896158975744,"XLI,XLK,XLV",0.6666666666666666
2016-10-31,0.033322137382482346,"XLF,XLK,XLP",1.3333333333333333
2016-11-30,0.013671851601304796,"XLF,XLI,XLY",1.3333333333333333
2016-12-31,0.021120751581708452,"XLF,XLI,XLY",0.0
2017-01-31,0.03668317316434622,"XLF,XLI,XLY",0.0
2017-02-28,-0.004985421333189577,"XLF,XLI,XLK",0.6666666666666666
2017-03-31,0.021245330133044932,"XLI,XLK,XLY",0.6666666666666666
2017-04-30,0.022772178650747543,"XLI,XLK,XLY",0.0
2017-05-31,-0.021082242758941327,"XLK,XLP,XLY",0.6666666666666666
2017-06-30,0.006018776352584224,"XLI,XLP,XLV",1.3333333333333333
2017-07-31,0.013126801312236092,"XLP,XLU,XLV",0.6666666666666666
2017-08-31,-0.008534762154586891,"XLP,XLU,XLV",0.0
2017-09-30,0.01296621255953904,"XLI,XLU,XLV",0.6666666666666666
2017-10-31,0.03253590015634633,"XLI,XLU,XLV",0.0
2017-11-30,0.02151657867374479,"XLF,XLI,XLY",1.3333333333333333
2017-12-31,0.062014889799061924,"XLB,XLI,XLY",0.6666666666666666
2018-01-31,-0.04986407341140997,"XLI,XLP,XLY",0.6666666666666666
2018-02-28,-0.019933205230213098,"XLI,XLP,XLY",0.0
2018-03-31,0.0009186045163159413,"XLP,XLU,XLY",0.6666666666666666
2018-04-30,0.012917245932903849,"XLE,XLU,XLY",0.6666666666666666
2018-05-31,0.02334004824397954,"XLE,XLU,XLY",0.0
2018-06-30,0.018289957014912574,"XLK,XLU,XLY",0.6666666666666666
2018-07-31,0.032753127587536714,"XLP,XLV,XLY",1.3333333333333333
2018-08-31,0.014906244796568805,"XLP,XLV,XLY",0.0
2018-09-30,-0.08294750790639271,"XLK,XLV,XLY",0.6666666666666666
2018-10-31,0.0463152440762163,"XLP,XLU,XLV",1.3333333333333333
2018-11-30,-0.07420873425986454,"XLP,XLU,XLV",0.0
2018-12-31,0.04475151249025066,"XLP,XLU,XLV",0.0
2019-01-31,0.023230076034066977,"XLP,XLU,XLV",0.0
2019-02-28,0.018216527573415704,"XLI,XLP,XLU",0.6666666666666666
2019-03-31,0.025838633451740714,"XLI,XLP,XLU",0.0
2019-04-30,-0.04008761065116099,"XLP,XLU,XLY",0.6666666666666666
2019-05-31,0.05407251511272119,"XLP,XLU,XLY",0.0
2019-06-30,0.015209731721900727,"XLF,XLP,XLU",0.6666666666666666
2019-07-31,0.008502693447348737,"XLF,XLP,XLU",0.0
2019-08-31,0.01965776488740086,"XLP,XLU,XLV",0.6666666666666666
2019-09-30,0.0043993313896910635,"XLF,XLP,XLU",0.6666666666666666
2019-10-31,0.015028015056004483,"XLP,XLU,XLV",0.6666666666666666
2019-11-30,0.028324312152211057,"XLF,XLP,XLV",0.6666666666666666
2019-12-31,0.014647975551240719,"XLP,XLU,XLV",0.6666666666666666
2020-01-31,-0.0821974165416633,"XLP,XLU,XLV",0.0
2020-02-29,-0.06471664017143341,"XLP,XLU,XLV",0.0
2020-03-31,0.11093963306617818,"XLK,XLP,XLV",0.6666666666666666
2020-04-30,0.04043427853391549,"XLK,XLP,XLV",0.0
2020-05-31,0.014272866018357717,"XLK,XLP,XLV",0.0
2020-06-30,0.061384163274629845,"XLK,XLV,XLY",0.6666666666666666
2020-07-31,0.06353690496877418,"XLK,XLP,XLV",0.6666666666666666
2020-08-31,-0.029577724335904516,"XLK,XLP,XLY",0.6666666666666666
2020-09-30,-0.030734247572284858,"XLP,XLV,XLY",0.6666666666666666
2020-10-31,0.0606707785904322,"XLP,XLU,XLY",0.6666666666666666
2020-11-30,0.02987965162874895,"XLF,XLI,XLP",1.3333333333333333
2020-12-31,-0.017671839938060985,"XLF,XLI,XLY",0.6666666666666666
2021-01-31,0.054638804999789715,"XLF,XLI,XLV",0.6666666666666666
2021-02-28,0.06288866534979887,"XLF,XLI,XLV",0.0
2021-03-31,0.04652358614780461,"XLF,XLI,XLV",0.0
2021-04-30,0.03222799914189951,"XLF,XLI,XLP",0.6666666666666666
2021-05-31,-0.010066377153492715,"XLF,XLI,XLV",0.6666666666666666
2021-06-30,0.01798913974405136,"XLF,XLI,XLV",0.0
2021-07-31,0.01492335810257043,"XLI,XLP,XLV",0.6666666666666666
2021-08-31,-0.051658632111710845,"XLK,XLP,XLV",0.6666666666666666
2021-09-30,0.06857688394720296,"XLF,XLK,XLV",0.6666666666666666
2021-10-31,0.010101486397878926,"XLK,XLV,XLY",0.6666666666666666
2021-11-30,0.04138981481377635,"XLK,XLV,XLY",0.0
2021-12-31,-0.0505966749350281,"XLK,XLP,XLV",0.6666666666666666
2022-01-31,-0.0142746092511713,"XLP,XLU,XLV",0.6666666666666666
2022-02-28,0.05619376097044193,"XLE,XLP,XLV",0.6666666666666666
2022-03-31,-0.012264026475819773,"XLE,XLP,XLU",0.6666666666666666
2022-04-30,0.005713997786724248,"XLP,XLU,XLV",0.6666666666666666
2022-05-31,-0.0819231840193291,"XLE,XLU,XLV",0.6666666666666666
2022-06-30,0.03963745648060294,"XLP,XLU,XLV",0.6666666666666666
2022-07-31,-0.023651993339479385,"XLP,XLU,XLV",0.0
2022-08-31,-0.07317505756255693,"XLP,XLU,XLV",0.0
2022-09-30,0.06852059200565914,"XLP,XLU,XLV",0.0
2022-10-31,0.05899276219186711,"XLF,XLP,XLV",0.6666666666666666
2022-11-30,-0.02531708361797043,"XLI,XLP,XLV",0.6666666666666666
2022-12-31,0.0026231033588763504,"XLI,XLP,XLV",0.0
2023-01-31,-0.02601051223774638,"XLF,XLI,XLV",0.6666666666666666
2023-02-28,-0.02243581486646965,"XLF,XLI,XLV",0.0
2023-03-31,0.018772371168902513,"XLI,XLP,XLV",0.6666666666666666
2023-04-30,-0.005036619929101281,"XLK,XLP,XLV",0.6666666666666666
2023-05-31,0.043673307621683755,"XLK,XLP,XLV",0.0
2023-06-30,0.019275411240656643,"XLK,XLP,XLV",0.0
2023-07-31,-0.02052060666560492,"XLK,XLP,XLV",0.0
2023-08-31,-0.045648657153048514,"XLI,XLP,XLV",0.6666666666666666
2023-09-30,-0.02361655189707519,"XLF,XLP,XLV",0.6666666666666666
2023-10-31,0.08403440300322776,"XLF,XLI,XLV",0.6666666666666666
2023-11-30,0.055485173096972686,"XLF,XLI,XLV",0.0
2023-12-31,0.016072324539325018,"XLF,XLI,XLK",0.6666666666666666
2024-01-31,0.048077349230144575,"XLF,XLI,XLV",0.6666666666666666
2024-02-29,0.0386807620972387,"XLF,XLI,XLV",0.0
2024-03-31,-0.04237535110740557,"XLF,XLI,XLV",0.0
2024-04-30,0.024153795729852247,"XLF,XLI,XLP",0.6666666666666666
2024-05-31,-0.007019646970633101,"XLF,XLI,XLP",0.0
2024-06-30,0.03572663213122899,"XLF,XLP,XLV",0.6666666666666666
2024-07-31,0.04813320760474789,"XLF,XLU,XLV",0.6666666666666666
2024-08-31,-0.0036264107337512508,"XLF,XLP,XLV",0.6666666666666666
2024-09-30,-0.0066243177541085805,"XLF,XLP,XLU",0.6666666666666666
2024-10-31,0.060348535673605166,"XLF,XLP,XLU",0.0
2024-11-30,-0.061980428050170934,"XLF,XLI,XLP",0.6666666666666666
