annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,calmar_ratio,turnover,net_return_after_costs,average_transaction_cost_rate
0.12028127789402521,0.14459962770915938,0.8318228739561702,-0.35417321409178815,0.33961144747341876,0.20748299319727892,0.11586058489796836,0.0003328119078289863
