annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,calmar_ratio,turnover,net_return_after_costs,average_transaction_cost_rate
0.12714767315064446,0.16886157553036152,0.7529698378763684,-0.2177210663375394,0.5839934338440345,0.2485875706214689,0.12169837070313383,0.0004092108121811477
