annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,calmar_ratio,turnover,net_return_after_costs,average_transaction_cost_rate
0.11964948759881966,0.14727947756516113,0.8123975558365415,-0.4081700614235847,0.29313636375366486,0.46598639455782315,0.11050080514478555,0.000688875211258761
