annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,calmar_ratio,turnover,net_return_after_costs,average_transaction_cost_rate
0.12654767544283563,0.15051824058178623,0.8407464434456643,-0.4098901961649164,0.30873555070812203,0.31405895691609975,0.12000851529767287,0.0004921364790570118
