annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,calmar_ratio,turnover,net_return_after_costs,average_transaction_cost_rate
0.11678372258406422,0.13724618928034052,0.8509068499200407,-0.35279667646972857,0.3310227402158783,0.13265306122448978,0.11395711586001545,0.00021352238595800403
