annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,calmar_ratio,turnover,net_return_after_costs,average_transaction_cost_rate
0.15749730353611713,0.1589002352062235,0.9911709906012056,-0.17137039407174814,0.9190461654081117,0.12429378531073446,0.1546063129883899,0.00021350143318641637
