annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,calmar_ratio,turnover,net_return_after_costs,average_transaction_cost_rate
0.12565887141574383,0.14389539309026414,0.873265423702059,-0.3704051554921892,0.33924709079378246,0.10544217687074829,0.12342615532286572,0.00016712601248477976
