annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,calmar_ratio,turnover,net_return_after_costs,average_transaction_cost_rate
0.12453533261971317,0.14608769762797644,0.8524696784314582,-0.3853131946690702,0.32320547114061715,0.2392290249433107,0.11955280154160675,0.00037193098119606924
