annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,calmar_ratio,turnover,net_return_after_costs,average_transaction_cost_rate
0.12001293330383112,0.14840813298455954,0.8086681699332294,-0.41822615485838777,0.2869570253071995,0.5793650793650793,0.10853612282284475,0.0008641450565951949
