annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,calmar_ratio,turnover,net_return_after_costs,average_transaction_cost_rate
0.12000398466184237,0.14985533072156815,0.8007989044100826,-0.38586305483903494,0.31100148914723835,0.3956916099773242,0.11212049527987178,0.0005967747304089627
