annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,calmar_ratio,turnover,net_return_after_costs,average_transaction_cost_rate
0.12583204445237017,0.14729005565788314,0.8543145963950587,-0.3971183464467637,0.3168628334053531,0.15532879818594106,0.12242939445854262,0.00025498482694532123
