annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,calmar_ratio,turnover,net_return_after_costs,average_transaction_cost_rate
0.12026246628062487,0.14541777737825468,0.8270135085877647,-0.3908128685351583,0.3077239158766488,0.4047619047619047,0.11206154624875442,0.0006181094567390072
