annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,calmar_ratio,turnover,net_return_after_costs,average_transaction_cost_rate
0.1310297414117818,0.1422428184016662,0.9211694684070388,-0.3837429153825179,0.3414518839550962,0.19160997732426302,0.1271455952707925,0.00028688927087177593
